Id,IdTipoIdentificacion,NumeroIdentificacion,Email,Nombres,Apellidos,FechaNacimiento,IdGenero,NumeroTelefono,ValorTransaccion,ValorDescuento,ValorImpuesto,ValorAdmon,Serie,IdTramite,Tramite,Clasificacion,Categoria,SegundaCategoria,IdEstado,Estado,FechaHoraOperacion,IdOrigen,NombreOrigen
372399,5,3432423E,serafina.mesa@yopmail.com,PrimerN SegundoN,PrimerA SegundoA,'1997-12-11',1,3104444319,214558,8300,40093,9018,995502010717517,1,PrimeraVez,368618,B1,,2,Activo,'2024-03-19 09:24:46.533',2,Cocacola
372400,5,3432423E,serafina.mesa@yopmail.com,PrimerN SegundoN,PrimerA SegundoA,'1997-12-11',1,3104444319,214558,8300,40093,9018,956800882449090,1,PrimeraVez,368619,B1,,2,Activo,'2024-03-19 09:36:49.710',2,Cocacola
372401,3,32423432,serafina.mesa@yopmail.com,PrimerN SegundoN,PrimerA SegundoA,'2007-11-11',2,3104444319,750042,33000,114659,13548,854802034195575,1,PrimeraVez,368620,B1,,2,Activo,'2024-03-19 09:45:41.840',2,Cocacola
372402,13,32423888,serafina.mesa@yopmail.com,PrimerN  SegundoN,PrimerA  SegundoA,'1997-12-11',1,3104444319,595824,35600,114659,13548,866700584497818,1,PrimeraVez,368621,A2,,2,Activo,'2024-03-19 09:52:02.637',2,Cocacola
372403,2,4456778,liss_1703@yopmail.com,SATURO serafina,INSTRUCTOR PRUEBAS,'1976-07-07',1,3029399444,990317,37500,114659,13548,882100463802391,3,Recategorizar,368622,B2,,6,Referencia Vencida,'2024-03-25 00:55:00.517',4,Dea
372404,1,77423431,serafina.mesa@yopmail.com,PrimerN SegundoN,PrimerA SegundoA,'1997-12-11',1,3104444319,752642,35600,114659,13548,897000619392659,1,PrimeraVez,368623,B1,,4,Usado,'2024-03-19 16:39:59.413',2,Cocacola
372405,3,77423432,serafina.mesa@yopmail.com,PrimerN SegundoN,PrimerA SegundoA,'2007-12-11',2,3104444319,593424,33200,114659,13548,845900642707503,1,PrimeraVez,368624,A2,,4,Usado,'2024-03-19 16:55:19.890',2,Cocacola
372406,2,77423433,serafina.mesa@yopmail.com,PrimerN SegundoN,PrimerA SegundoA,'1997-12-11',1,3104444319,556291,35600,114659,13548,890700002679841,1,PrimeraVez,368625,A1,,4,Usado,'2024-03-20 11:31:54.963',2,Cocacola
372407,5,77423434,serafina.mesa@yopmail.com,PrimerN SegundoN,PrimerA SegundoA,'1997-12-11',1,3104444319,869756,35100,114659,13548,855101333471153,1,PrimeraVez,368626,C1,,2,Activo,'2024-03-19 14:54:11.670',2,Cocacola
372408,13,77423435,serafina.mesa@yopmail.com,PrimerN SegundoN,PrimerA SegundoA,'1997-12-11',1,3104444319,989317,36500,114659,13548,803200406744865,3,Recategorizar,368627,B2,,2,Activo,'2024-03-19 14:56:59.493',2,Cocacola
372409,13,77423436,serafina.mesa@yopmail.com,PrimerN SegundoN,PrimerA SegundoA,'1997-12-11',1,3104444319,1106931,36500,114659,13548,808600373567024,3,Recategorizar,368628,C2,,4,Usado,'2024-03-20 11:42:15.360',2,Cocacola
372410,13,87878715,mariadevaldez@yopmail.com,ASPIRANTE,PRUEBAS,'1997-04-04',1,3000000000,752642,35600,114659,13548,892801251102368,1,PrimeraVez,368629,B1,,3,Anulado,'2024-03-19 17:03:05.270',2,Cocacola
372410,13,87878715,mariadevaldez@yopmail.com,ASPIRANTE,PRUEBAS,'1997-04-04',1,3000000000,752642,35600,114659,13548,892801251102368,1,PrimeraVez,368629,B1,,3,Anulado,'2024-03-19 17:03:05.280',2,Cocacola
372410,13,87878715,mariadevaldez@yopmail.com,ASPIRANTE,PRUEBAS,'1997-04-04',1,3000000000,752642,35600,114659,13548,892801251102368,1,PrimeraVez,368630,B1,,3,Anulado,'2024-03-19 17:03:05.270',2,Cocacola
372410,13,87878715,mariadevaldez@yopmail.com,ASPIRANTE,PRUEBAS,'1997-04-04',1,3000000000,752642,35600,114659,13548,892801251102368,1,PrimeraVez,368630,B1,,3,Anulado,'2024-03-19 17:03:05.280',2,Cocacola
372411,5,E7423436,serafina.mesa@yopmail.com,PrimerN  SegundoN,PrimerA  SegundoA,'1997-12-11',1,3104444319,1106931,36500,114659,13548,850801453390533,3,Recategorizar,368631,C2,,4,Usado,'2024-03-20 11:57:15.900',2,Cocacola
372412,1,77423436,serafina.mesa@yopmail.com,PrimerN SegundoN,PrimerA SegundoA,'1997-12-11',1,3104444319,752642,35600,114659,13548,888701888234661,1,PrimeraVez,368632,B1,,2,Activo,'2024-03-20 12:15:12.403',2,Cocacola
372413,1,753357,elcarteropre2024@yopmail.com,Martina ,Velez ,'1995-02-15',1,3000000000,214458,8200,40093,9018,927401018932605,1,PrimeraVez,368633,C1,,2,Activo,'2024-03-20 12:26:22.317',2,Cocacola
372414,1,753357,elcarteropre2024@yopmail.com,Martina ,Velez ,'1995-02-15',1,3000000000,595824,35600,114659,13548,811501517536727,1,PrimeraVez,368634,A2,,6,Referencia Vencida,'2024-03-26 00:55:00.700',4,Dea
372415,1,753357,elcarteropre2024@yopmail.com,Martina ,Velez ,'1995-02-15',1,3000000000,869756,35100,114659,13548,895600478766955,1,PrimeraVez,368635,C1,,6,Referencia Vencida,'2024-03-26 00:55:00.700',4,Dea
372416,3,1002329176,chapatindoc@yopmail.com,Alejandro,y Velez,'2006-12-05',1,3214034155,555191,34500,114659,13548,869701267403106,1,PrimeraVez,368636,A1,,2,Activo,'2024-03-20 15:31:02.257',2,Cocacola
372417,1,3534523,mariadevaldez@yopmail.com,sdfds sdfsd,gdfgdf sdfsd,'1998-02-02',1,3000000000,595824,35600,114659,13548,855801145059215,1,PrimeraVez,368637,A2,,2,Activo,'2024-03-20 15:38:54.543',2,Cocacola
372418,1,645676576,mariadevaldez@yopmail.com,fgdf dgdfg,dfgd dgfdfg,'1998-05-04',1,3000000000,751542,34500,114659,13548,837800278613822,1,PrimeraVez,368638,B1,,2,Activo,'2024-03-20 15:41:55.853',2,Cocacola
372419,1,85768876,mariadevaldez@yopmail.com,df sgfdg,dgfdg dfgfdg,'1998-04-04',1,3000000000,214358,8100,40093,9018,992501471048290,1,PrimeraVez,368639,A1,,2,Activo,'2024-03-20 15:44:27.017',2,Cocacola
372420,1,568654654,mariadevaldez@yopmail.com,ASPIRANTE,PRUEBAS,'1998-02-02',1,3000000000,214558,8300,40093,9018,927900287346243,1,PrimeraVez,368640,A2,,2,Activo,'2024-03-20 15:46:36.930',2,Cocacola
372421,1,634227287,mariadevaldez@yopmail.com,ASPIRANTE,PRUEBAS,'1998-02-02',1,3000000000,752642,35600,114659,13548,823500031895866,1,PrimeraVez,368641,B1,,2,Activo,'2024-03-20 15:48:20.667',2,Cocacola
372422,1,753357,elcarteropre2024@yopmail.com,Martina ,Velez ,'1995-02-15',1,3000000000,752642,35600,114659,13548,865700248892965,1,PrimeraVez,368642,B1,,4,Usado,'2024-03-20 16:58:05.613',2,Cocacola
372423,1,1130664987,mariadelasnieves@yopmail.com,Maria Antonieta,de las Nieves,'1987-11-15',1,3104444319,262846,36500,114659,13548,865900288583853,1,PrimeraVez,368643,B1,,6,Referencia Vencida,'2024-03-26 00:55:00.700',4,Dea
372429,1,335544,mariadevaldez@yopmail.com,ASPIRANTE UNO,PRUEBAS AEDLGAZAMIENTO,'1993-03-15',1,3000000000,595824,35600,114659,13548,882700884980117,1,PrimeraVez,368644,A2,,4,Usado,'2024-03-21 13:40:47.283',4,Dea
372430,1,1130664987,mariadelasnieves@yopmail.com,Maria Antonieta,de las Nieves ,'1986-10-15',2,3104444319,214658,8400,40093,9018,967401286986483,2,Refrendacion,368645,B1,,2,Activo,'2024-03-22 12:57:51.163',2,Cocacola
372431,1,1130664987,mariadelasnieves@yopmail.com,Maria Antonieta,de las Nieves,'1987-11-15',1,3104444319,214758,8500,40093,9018,905301670825302,2,Refrendacion,368646,B1,,2,Activo,'2024-03-22 12:59:50.553',2,Cocacola
372432,1,1130664987,mariadelasnieves@yopmail.com,Maria Antonieta,de las Nieves ,'1986-10-15',2,3104444319,214658,8400,40093,9018,974800289147883,2,Refrendacion,368647,B1,,2,Activo,'2024-03-22 13:11:25.393',2,Cocacola
372433,2,11015012,ramon.valdez@yopmail.com,ramon ,CE ,'2000-12-12',1,3104444319,594724,34500,114659,13548,824301316146806,1,PrimeraVez,368648,A2,,4,Usado,'2024-04-01 13:15:11.510',4,Dea
372434,2,11015020,ramon.valdez@yopmail.com,ramon ,Pruebas ,'2000-12-12',1,3104444319,594724,34500,114659,13548,886900336688502,1,PrimeraVez,368649,A2,,6,Referencia Vencida,'2024-04-07 00:55:02.193',4,Dea
372435,2,11015030,ramon.valdez@yopmail.com,ramon ,CE ,'2000-12-12',1,3104444319,594724,34500,114659,13548,861601009403352,1,PrimeraVez,368650,A2,,6,Referencia Vencida,'2024-04-07 00:55:02.193',4,Dea
372436,1,7755669,mariadevaldez@yopmail.com,fdsfs sdfds,sdfds sdfsd,'1994-04-04',1,3000000000,595824,35600,114659,13548,888201049677458,1,PrimeraVez,368651,A2,,2,Activo,'2024-04-01 12:35:50.187',4,Dea
372437,2,11015015,ramon.valdez@yopmail.com,ramon,ce,'2000-12-12',1,3104444319,594724,34500,114659,13548,876600225558822,1,PrimeraVez,368652,A2,,6,Referencia Vencida,'2024-04-07 00:55:02.193',4,Dea
372438,1,357412,,ASPIRANTE PRUEBAS,VULNERABILIDADES CEAPRE,'1998-01-12',1,,35600,35600,0,0,812001851526312,1,PrimeraVez,368653,A2,,4,Usado,'2024-04-01 15:42:18.170',8,PinMigracionCEA
372439,1,357412,,ASPIRANTE PRUEBAS,VULNERABILIDADES CEAPRE,'1998-01-12',1,,35600,35600,0,0,891400296826555,1,PrimeraVez,368654,A2,,4,Usado,'2024-04-01 15:43:38.343',8,PinMigracionCEA
372440,1,357412,,ASPIRANTE PRUEBAS,VULNERABILIDADES CEAPRE,'1998-01-12',1,,35600,35600,0,0,801200148941877,1,PrimeraVez,368655,A2,,4,Usado,'2024-04-01 15:48:58.693',8,PinMigracionCEA
372454,1,1130664987,mariadelasnieves@yopmail.com,MARIA ANTONIETA,DE LAS NIVES,'1986-11-23',1,3104444319,40,10,10,10,945001371703091,1,PrimeraVez,368661,B1,,6,Referencia Vencida,'2024-04-08 00:55:01.220',2,Cocacola
372455,1,1130664987,mariadelasnieves@yopmail.com,MARIA ANTONIETA,DE LAS NIVES,'1986-11-23',1,3104444319,214758,8500,40093,9018,963801074261029,1,PrimeraVez,368663,B1,,2,Activo,'2024-04-02 17:31:48.537',2,Cocacola
372456,1,1130664987,mariadelasnieves@yopmail.com,MARIA ANTONIETA,DE LAS NIVES,'1986-11-23',1,3104444319,214758,8500,40093,9018,909800988727392,1,PrimeraVez,368664,B1,,2,Activo,'2024-04-02 17:41:51.720',2,Cocacola
372457,1,1130664987,mariadelasnieves@yopmail.com,MARIA ANTONIETA,DE LAS NIVES,'1986-11-23',1,3104444319,40,10,10,10,999800438410092,1,PrimeraVez,368665,B1,,6,Referencia Vencida,'2024-04-08 00:55:01.220',2,Cocacola
372458,1,1130664987,mariadelasnieves@yopmail.com,MARIA ANTONIETA,DE LAS NIVES,'1986-11-23',1,3104444319,40,10,10,10,825500364682267,1,PrimeraVez,368666,B1,,6,Referencia Vencida,'2024-04-08 00:55:01.220',2,Cocacola
372459,1,1130664987,",mariadelasnieves@yopmail.com",MARIA ANTONIETA,DE LAS NIEVES,'1986-05-17',1,3104444319,40,10,10,10,837900157558869,1,PrimeraVez,368667,B1,,6,Referencia Vencida,'2024-04-08 00:55:01.220',2,Cocacola
372460,1,1130664987,",mariadelasnieves@yopmail.com",MARIA ANTONIETA,DE LAS NIEVES,'1986-05-17',1,3104444319,753542,36500,114659,13548,849701046853645,1,PrimeraVez,368668,B1,,6,Referencia Vencida,'2024-04-08 00:55:01.220',2,Cocacola
372461,1,1130664987,mariadelasnieves@yopmail.com,MARIA ANTONIETA,DE LAS NIVES,'1986-11-23',1,3104444319,753542,36500,114659,13548,855701408143779,1,PrimeraVez,368669,B1,,2,Activo,'2024-04-02 17:49:27.950',2,Cocacola
372462,1,1130664987,mariadelasnieves@yopmail.com,MARIA ANTONIETA,DE LAS NIEVES,'1986-05-17',1,3104444319,753542,36500,114659,13548,815601423888666,1,PrimeraVez,368670,B1,,2,Activo,'2024-04-02 17:52:46.873',2,Cocacola
372463,1,1130664987,mariadelasnieves@yopmail.com,MARIA ANTONIETA,DE LAS NIEVES,'1986-05-17',1,3104444319,753542,36500,114659,13548,893201266646334,1,PrimeraVez,368671,B1,,2,Activo,'2024-04-03 00:08:31.473',2,Cocacola
372464,1,1130664987,mariadelasnieves@yopmail.com,MARIA ANTONIETA,DE LAS NIVES,'1986-11-23',1,3104444319,40,10,10,10,850500905904576,1,PrimeraVez,368672,B1,,6,Referencia Vencida,'2024-04-09 00:55:00.430',2,Cocacola
372465,2,13,liss_pao_pre@yopmail.com,Mario serafina ,Pruebas Certificacion ,'1991-02-24',1,3214034155,556291,35600,114659,13548,898800114365913,1,PrimeraVez,368673,A1,,6,Referencia Vencida,'2024-04-09 00:55:00.430',2,Cocacola
372466,1,324234222,serafina.mesa@yopmail.com,PrimerN SegundoN,PrimerA SegundoA,'1997-12-11',1,3104444319,800,200,200,200,949401926018869,1,PrimeraVez,368674,A1,,6,Referencia Vencida,'2024-04-09 00:55:00.430',2,Cocacola
372467,1,34234120,serafina.mesa@yopmail.com,PrimerN SegundoN,PrimerA SegundoA,'1997-12-11',1,3104444319,214558,8300,40093,9018,953301112537331,1,PrimeraVez,368675,A1,,6,Referencia Vencida,'2024-04-09 00:55:00.430',2,Cocacola
372468,2,1012989912,liss_pao_pre@yopmail.com,Mario serafina ,Pruebas Certificacion ,'1991-02-24',1,3214034155,556291,35600,114659,13548,880301613742371,1,PrimeraVez,368676,A1,,6,Referencia Vencida,'2024-04-09 00:55:00.430',2,Cocacola
372469,2,13,liss_pao_pre@yopmail.com,Mario serafina ,Pruebas Certificacion ,'1991-02-24',1,3214034155,556291,35600,114659,13548,814001312018320,1,PrimeraVez,368677,A1,,6,Referencia Vencida,'2024-04-09 00:55:00.430',2,Cocacola
372470,2,13,liss_pao_pre@yopmail.com,  , ,'1991-02-24',1,3214034155,40,10,10,10,883801211956929,1,PrimeraVez,368678,A1,,6,Referencia Vencida,'2024-04-09 00:55:00.430',2,Cocacola
372471,2,10290922,liss_pao_pre@yopmail.com,  , ,'1991-02-24',1,3214034155,40,10,10,10,847301673920990,1,PrimeraVez,368679,A1,,6,Referencia Vencida,'2024-04-09 00:55:00.430',2,Cocacola
372472,2,10290922,liss_pao_pre@yopmail.com, serafina , ,'1991-02-24',1,3214034155,40,10,10,10,896801189358151,1,PrimeraVez,368680,A1,,6,Referencia Vencida,'2024-04-09 00:55:00.430',2,Cocacola
372473,2,23000,liss_pao_pre@yopmail.com,serafina Martina ,Certificacion Pruebas ,'1991-02-24',1,3214034155,40,10,10,10,861501050545311,1,PrimeraVez,368681,A1,,6,Referencia Vencida,'2024-04-09 00:55:00.430',2,Cocacola
372474,2,23000,liss_pao_pre@yopmail.com,serafina Martina ,Certificacion Pruebas ,'1991-02-24',1,3214034155,40,10,10,10,819001223900615,1,PrimeraVez,368682,A1,,6,Referencia Vencida,'2024-04-09 00:55:00.430',2,Cocacola
372475,2,23000,liss_pao_pre@yopmail.com,serafina Martina ,Certificacion Pruebas ,'1991-02-24',1,3214034155,40,10,10,10,883801140700330,1,PrimeraVez,368683,A2,,6,Referencia Vencida,'2024-04-09 00:55:00.430',2,Cocacola
372476,1,34234120,serafina.mesa@yopmail.com,PrimerN SegundoN,PrimerA SegundoA,'1997-12-11',1,3104444319,800,200,200,200,910201414007826,1,PrimeraVez,368684,A1,,6,Referencia Vencida,'2024-04-09 00:55:00.430',2,Cocacola
372477,2,23000,liss_pao_pre@yopmail.com,serafina Martina ,Certificacion Pruebas ,'1991-02-24',1,3214034155,40,10,10,10,874600748776768,1,PrimeraVez,368685,A2,,6,Referencia Vencida,'2024-04-09 00:55:00.430',2,Cocacola
372478,1,34234120,serafina.mesa@yopmail.com,PrimerN SegundoN,PrimerA SegundoA,'1997-12-11',1,3104444319,214558,8300,40093,9018,917302085751091,1,PrimeraVez,368686,A1,,6,Referencia Vencida,'2024-04-09 00:55:00.430',2,Cocacola
372479,2,23000,liss_pao_pre@yopmail.com,serafina Martina ,Certificacion Pruebas ,'1991-02-24',1,3214034155,40,10,10,10,877601299539689,1,PrimeraVez,368689,A2,,6,Referencia Vencida,'2024-04-09 00:55:00.430',2,Cocacola
372480,1,34234120,liss_pao_pre@yopmail.com,Liss Pruebas,Certificacion SegundoA,'1997-12-11',1,3104444319,800,200,200,200,965701433804638,1,PrimeraVez,368691,A2,,6,Referencia Vencida,'2024-04-09 00:55:00.430',2,Cocacola
372481,2,23000,liss_pao_pre@cun.edu.co,serafina Martina ,Certificacion Pruebas ,'1991-02-24',1,3214034155,40,10,10,10,855401054939258,1,PrimeraVez,368692,A2,,6,Referencia Vencida,'2024-04-09 00:55:00.430',2,Cocacola
372482,2,23000,liss_pao_pre@yopmail.com,serafina Martina ,Certificacion Pruebas ,'1991-02-24',1,3214034155,40,10,10,10,849701710815879,1,PrimeraVez,368693,A2,,6,Referencia Vencida,'2024-04-09 00:55:00.430',2,Cocacola
372483,2,23000,liss_pao_pre@yopmail.com,serafina Martina ,Certificacion Pruebas ,'1999-02-24',1,3214034155,136507,8200,114659,13548,876901571085703,1,PrimeraVez,368694,A2,,6,Referencia Vencida,'2024-04-09 00:55:00.430',2,Cocacola
372484,2,23000,liss_pao_pre@yopmail.com,serafina Martina ,Certificacion Pruebas ,'1991-10-04',1,3214034155,136507,8200,114659,13548,816300937471329,1,PrimeraVez,368695,A2,,6,Referencia Vencida,'2024-04-09 00:55:00.430',2,Cocacola
372485,2,23000,liss_pao_pre@yopmail.com,serafina Martina ,Certificacion Pruebas ,'1991-10-04',1,3214034155,136507,8200,114659,13548,857300590988461,1,PrimeraVez,368696,A2,,6,Referencia Vencida,'2024-04-09 00:55:00.430',2,Cocacola
372486,2,23000,liss_pao_pre@yopmail.com,serafina Martina ,Certificacion Pruebas ,'1991-10-04',1,3214034155,136507,8200,114659,13548,867201959400716,1,PrimeraVez,368697,A2,,6,Referencia Vencida,'2024-04-09 00:55:00.430',2,Cocacola
372487,2,23000,liss_pao_pre@yopmail.com,serafina Martina ,Certificacion Pruebas ,'1991-10-04',1,3214034155,136507,8200,114659,13548,863601959725286,1,PrimeraVez,368698,A2,,6,Referencia Vencida,'2024-04-09 00:55:00.430',2,Cocacola
372488,1,34234120,liss_pao_pre@yopmail.com,Liss Pruebas,Certificacion SegundoA,'1997-12-11',1,3104444319,800,200,200,200,982501954791647,1,PrimeraVez,368700,A2,,6,Referencia Vencida,'2024-04-09 00:55:00.430',2,Cocacola
372489,1,34234120,liss_pao_pre@yopmail.com,Liss Pruebas,Certificacion SegundoA,'1997-12-11',1,3104444319,800,200,200,200,923401359745929,1,PrimeraVez,368702,A2,,6,Referencia Vencida,'2024-04-09 00:55:00.430',2,Cocacola
372490,1,34234120,liss_pao_pre@yopmail.com,Liss Pruebas,Certificacion SegundoA,'1997-12-11',1,3104444319,800,200,200,200,976602067866166,1,PrimeraVez,368703,A2,,6,Referencia Vencida,'2024-04-09 00:55:00.430',2,Cocacola
372491,2,23000,liss_pao_pre@yopmail.com,serafina Martina ,Certificacion Pruebas ,'1991-10-04',1,3214034155,136507,8200,114659,13548,879701862908625,1,PrimeraVez,368704,A2,,6,Referencia Vencida,'2024-04-09 00:55:00.430',2,Cocacola
372492,1,1130664987,mariadelasnieves@yopmail.com,MARIA ANTONIETA,DE LAS NIVES,'1986-11-23',1,3104444319,214758,8500,40093,9018,981900536232089,1,PrimeraVez,368707,B1,,3,Anulado,'2024-04-03 14:08:27.247',2,Cocacola
372493,5,AS394508,liss_pao_pre@yopmail.com,serafina Martina ,Certificacion Pruebas ,'1991-10-04',1,3214034155,136507,8200,114659,13548,876500771246721,1,PrimeraVez,368708,A2,,6,Referencia Vencida,'2024-04-09 00:55:00.430',2,Cocacola
372494,1,ASF3445,liss_pao_pre@yopmail.com,serafina Martina ,Certificacion Pruebas ,'1991-10-04',1,3214034155,136507,8200,114659,13548,888201047010546,1,PrimeraVez,368709,A2,,6,Referencia Vencida,'2024-04-09 00:55:00.430',2,Cocacola
372495,2,ASF3445,liss_pao_pre@yopmail.com,serafina Martina ,Certificacion Pruebas ,'1991-10-04',1,3214034155,136507,8200,114659,13548,827102065231820,1,PrimeraVez,368710,A2,,6,Referencia Vencida,'2024-04-09 00:55:00.430',2,Cocacola
372496,5,ASF3445,liss_pao_pre@yopmail.com,serafina Martina ,Certificacion Pruebas ,'1991-10-04',1,3214034155,136507,8200,114659,13548,873700872426905,1,PrimeraVez,368711,A2,,6,Referencia Vencida,'2024-04-09 00:55:00.430',2,Cocacola
372497,5,ASF3445,liss_pao_pre@yopmail.com,serafina Martina ,Certificacion Pruebas ,'1991-10-04',1,5666666,136507,8200,114659,13548,819801262273582,1,PrimeraVez,368712,A2,,6,Referencia Vencida,'2024-04-09 00:55:00.430',2,Cocacola
372498,2,201900001,liss_pao_pre@yopmail.com,serafina Martina ,Certificacion Pruebas ,'1991-10-04',1,2039093,136507,8200,114659,13548,800900873305934,1,PrimeraVez,368713,A2,,6,Referencia Vencida,'2024-04-09 00:55:00.430',2,Cocacola
372499,1,201900001,liss_pao_pre@yopmail.com,serafina Martina ,Certificacion Pruebas ,'1991-10-04',1,2039093,595824,35600,114659,13548,881900243330992,1,PrimeraVez,368714,A2,,6,Referencia Vencida,'2024-04-09 00:55:00.430',2,Cocacola
372500,1,3432344455,liss_pao_pre@yopmail.com,serafina,Montea,'1995-06-06',1,3026576646,989317,36500,114659,13548,867200414159981,3,Recategorizar,368715,B2,,6,Referencia Vencida,'2024-04-10 00:55:01.247',2,Cocacola
372501,5,4456779,liss_pao_pre@yopmail.com,serafina,Montea,'2000-06-03',1,3026576646,358985,34500,114659,13548,833000886691980,1,PrimeraVez,368716,B1,,3,Anulado,'2024-04-04 08:36:37.167',4,Dea
372501,5,4456779,liss_pao_pre@yopmail.com,serafina,Montea,'2000-06-03',1,3026576646,358985,34500,114659,13548,833000886691980,1,PrimeraVez,368717,B1,,3,Anulado,'2024-04-04 08:36:37.167',4,Dea
372504,1,11015050,ramon.valdez@yopmail.com,ramon,Abril,'2000-12-12',1,3104444319,292931,8100,40093,9018,933300404613356,1,PrimeraVez,368718,B1,A2,4,Usado,'2024-04-04 09:34:16.457',7,Dea
372505,1,12344412,serafina.mesa@yopmail.com,PrimerN SegundoN,PrimerA SegundoA,'1997-12-11',1,3104444319,214558,8300,40093,9018,991200693145488,1,PrimeraVez,368719,B1,,3,Anulado,'2024-04-04 09:30:34.157',7,Dea
372505,1,12344412,serafina.mesa@yopmail.com,PrimerN SegundoN,PrimerA SegundoA,'1997-12-11',1,3104444319,214558,8300,40093,9018,991200693145488,1,PrimeraVez,368720,B1,,3,Anulado,'2024-04-04 09:30:34.157',7,Dea
372506,1,1130664987,mariadelasnieves@yopmail.com,MARIA ANTONIETA,DE LAS NIVES,'1986-11-23',1,3104444319,214758,8500,40093,9018,917601011352361,1,PrimeraVez,368721,B1,,2,Activo,'2024-04-04 09:58:11.797',2,Cocacola
372507,2,234324234,serafina.mesa@yopmail.com,PrimerN SegundoN,PrimerA SegundoA,'1997-12-11',2,3104444319,214458,8200,40093,9018,960601884428907,1,PrimeraVez,368722,B1,,2,Activo,'2024-04-04 09:56:39.467',2,Cocacola
372508,2,324234234,serafina.mesa@yopmail.com,PrimerN SegundoN,PrimerA SegundoA,'1997-12-11',1,3104444319,214558,8300,40093,9018,916701575914351,1,PrimeraVez,368723,A2,,6,Referencia Vencida,'2024-04-10 00:55:01.247',2,Cocacola
372509,1,3242432,serafina.mesa@yopmail.com,PrimerN SegundoN,PrimerA SegundoA,'1997-12-11',1,3104444319,214558,8300,40093,9018,987000140914347,1,PrimeraVez,368724,B1,,6,Referencia Vencida,'2024-04-10 00:55:01.247',2,Cocacola
372510,1,3432344455,liss_pao_pre@yopmail.com,serafina PRUEBAS,Montea CERTIFICACION,'1993-02-06',1,3993939393,869756,35100,114659,13548,813502058589420,1,PrimeraVez,368725,C1,,6,Referencia Vencida,'2024-04-10 00:55:01.247',2,Cocacola
372511,1,3432344455,liss_pao_pre@yopmail.com,serafina PRUEBAS,Montea CERTIFICACION,'1993-02-06',1,3044929929,869756,35100,114659,13548,801700210541545,1,PrimeraVez,368726,C1,,6,Referencia Vencida,'2024-04-10 00:55:01.247',2,Cocacola
372512,1,1130664987,mariadelasnieves@yopmail.com,MARIA ANTONIETA,DE LAS NIVES,'1986-11-23',1,3104444319,214758,8500,40093,9018,960501022659906,1,PrimeraVez,368727,B1,,3,Anulado,'2024-04-04 10:15:26.650',2,Cocacola
372513,13,56756568,liss_pao_pre@yopmail.com,serafina ,PPT Montea,'1993-01-03',2,3029293444,339019,34200,114659,13548,855000458188351,1,PrimeraVez,368728,C1,,4,Usado,'2024-04-04 10:29:20.790',4,Dea
372513,13,56756568,liss_pao_pre@yopmail.com,serafina ,PPT Montea,'1993-01-03',2,3029293444,339019,34200,114659,13548,855000458188351,1,PrimeraVez,368733,C1,,4,Usado,'2024-04-04 10:29:20.790',4,Dea
372517,13,5675656,liss_pao_pre@yopmail.com,serafina ,PPT Montea,'1993-01-03',2,3029293444,214458,8200,40093,9018,981801015617746,1,PrimeraVez,368729,B1,,6,Referencia Vencida,'2024-04-10 00:55:01.247',2,Cocacola
372518,1,34234120,serafina.mesa@yopmail.com,PrimerN SegundoN,PrimerA SegundoA,'1997-12-11',1,3104444319,214558,8300,40093,9018,988701579865206,1,PrimeraVez,368730,A1,,3,Anulado,'2024-04-04 10:24:56.500',2,Cocacola
372519,1,34324325,serafina.mesa@yopmail.com,PrimerN SegundoN,PrimerA SegundoA,'1997-12-11',1,3104444319,214558,8300,40093,9018,925501215682846,1,PrimeraVez,368731,B1,,3,Anulado,'2024-04-04 10:52:47.363',7,Dea
372519,1,34324325,serafina.mesa@yopmail.com,PrimerN SegundoN,PrimerA SegundoA,'1997-12-11',1,3104444319,214558,8300,40093,9018,925501215682846,1,PrimeraVez,368738,B1,,3,Anulado,'2024-04-04 10:52:47.363',7,Dea
372520,1,34234120,serafina.mesa@yopmail.com,PrimerN SegundoN,PrimerA SegundoA,'1997-12-11',1,3104444319,214558,8300,40093,9018,961200045595938,1,PrimeraVez,368732,B1,,2,Activo,'2024-04-04 10:31:50.900',2,Cocacola
372521,1,34234120,serafina.mesa@yopmail.com,PrimerN SegundoN,PrimerA SegundoA,'1997-12-11',1,3104444319,214558,8300,40093,9018,984801149031581,1,PrimeraVez,368734,B1,,6,Referencia Vencida,'2024-04-10 00:55:01.247',2,Cocacola
372522,1,201900001,liss_pao_pre@yopmail.com,serafina Martina ,Certificacion Pruebas ,'1991-10-04',1,3029090909,752642,35600,114659,13548,823700141242028,1,PrimeraVez,368735,B1,,6,Referencia Vencida,'2024-04-10 00:55:01.247',2,Cocacola
372523,1,34234120,serafina.mesa@yopmail.com,PrimerN SegundoN,PrimerA SegundoA,'1997-12-11',1,3104444319,214558,8300,40093,9018,950901395459540,1,PrimeraVez,368736,B1,,6,Referencia Vencida,'2024-04-10 00:55:01.247',2,Cocacola
372524,1,201900001,liss_pao_pre@yopmail.com,serafina Martina ,Certificacion Pruebas ,'1991-10-04',1,3029090909,752642,35600,114659,13548,800600998709759,1,PrimeraVez,368737,B1,,3,Anulado,'2024-04-04 10:46:32.910',2,Cocacola
